"publishedAt","categoryId","category_title","rank_value","rank_count"
"2021-05",10,Music,5,7
"2021-05",10,Music,6,9
"2021-05",10,Music,7,10
"2021-05",10,Music,8,8
"2021-05",10,Music,9,8
"2021-05",10,Music,10,8
"2021-05",17,Sports,1,5
"2021-05",17,Sports,3,2
"2021-05",17,Sports,4,3
"2021-05",17,Sports,5,1
"2021-05",17,Sports,6,2
"2021-05",17,Sports,7,4
"2021-05",17,Sports,8,2
"2021-05",17,Sports,9,4
"2021-05",17,Sports,10,3
"2021-05",19,Travel & Events,10,1
"2021-05",20,Gaming,1,2
"2021-05",20,Gaming,2,5
"2021-05",20,Gaming,3,3
"2021-05",20,Gaming,4,6
"2021-05",20,Gaming,5,9
"2021-05",20,Gaming,6,6
"2021-05",20,Gaming,7,6
"2021-05",20,Gaming,8,7
"2021-05",20,Gaming,9,2
"2021-05",20,Gaming,10,6
"2021-05",22,People & Blogs,1,3
"2021-05",22,People & Blogs,2,1
"2021-05",22,People & Blogs,3,3
"2021-05",22,People & Blogs,4,1
"2021-05",22,People & Blogs,5,4
"2021-05",22,People & Blogs,6,1
"2021-05",22,People & Blogs,7,2
"2021-05",22,People & Blogs,8,3
"2021-05",22,People & Blogs,9,1
"2021-05",22,People & Blogs,10,3
"2021-05",23,Comedy,2,1
"2021-05",23,Comedy,4,1
"2021-05",23,Comedy,6,1
"2021-05",23,Comedy,10,2
"2021-05",24,Entertainment,1,11
"2021-05",24,Entertainment,2,13
"2021-05",24,Entertainment,3,10
"2021-05",24,Entertainment,4,9
"2021-05",24,Entertainment,5,8
"2021-05",24,Entertainment,6,8
"2021-05",24,Entertainment,7,3
"2021-05",24,Entertainment,8,4
"2021-05",24,Entertainment,9,9
"2021-05",24,Entertainment,10,5
"2021-05",25,News & Politics,2,1
"2021-05",25,News & Politics,7,3
"2021-05",25,News & Politics,9,2
"2021-05",25,News & Politics,10,2
"2021-05",26,Howto & Style,1,1
"2021-05",26,Howto & Style,4,1
"2021-05",26,Howto & Style,5,1
"2021-05",27,Education,3,1
"2021-05",27,Education,6,1
"2021-05",27,Education,7,1
"2021-05",27,Education,8,3
"2021-05",27,Education,9,1
"2021-05",28,Science & Technology,2,2
"2021-05",28,Science & Technology,3,1
"2021-05",28,Science & Technology,4,1
"2021-05",28,Science & Technology,6,2
"2021-05",28,Science & Technology,7,2
"2021-05",28,Science & Technology,8,3
"2021-05",28,Science & Technology,9,4
"2021-05",28,Science & Technology,10,1
"2021-05",29,Nonprofits & Activism,5,1
"2021-06",1,Film & Animation,2,1
"2021-06",1,Film & Animation,3,2
"2021-06",1,Film & Animation,4,3
"2021-06",1,Film & Animation,5,1
"2021-06",1,Film & Animation,7,1
"2021-06",1,Film & Animation,8,2
"2021-06",1,Film & Animation,9,1
"2021-06",1,Film & Animation,10,1
"2021-06",2,Autos & Vehicles,2,1
"2021-06",2,Autos & Vehicles,3,2
"2021-06",2,Autos & Vehicles,5,1
"2021-06",2,Autos & Vehicles,10,1
"2021-06",10,Music,1,7
"2021-06",10,Music,2,6
"2021-06",10,Music,3,12
"2021-06",10,Music,4,5
"2021-06",10,Music,5,4
"2021-06",10,Music,6,5
"2021-06",10,Music,7,4
"2021-06",10,Music,8,4
"2021-06",10,Music,9,5
"2021-06",10,Music,10,5
"2021-06",15,Pets & Animals,7,1
"2021-06",17,Sports,1,2
"2021-06",17,Sports,2,1
"2021-06",17,Sports,3,2
"2021-06",17,Sports,4,1
"2021-06",17,Sports,5,2
"2021-06",17,Sports,6,2
"2021-06",17,Sports,7,1
"2021-06",17,Sports,8,2
"2021-06",17,Sports,9,4
"2021-06",17,Sports,10,2
"2021-06",19,Travel & Events,9,1
"2021-06",20,Gaming,1,1
"2021-06",20,Gaming,2,6
"2021-06",20,Gaming,3,2
"2021-06",20,Gaming,4,11
"2021-06",20,Gaming,5,7
"2021-06",20,Gaming,6,8
"2021-06",20,Gaming,7,9
"2021-06",20,Gaming,8,11
"2021-06",20,Gaming,9,5
"2021-06",20,Gaming,10,8
"2021-06",22,People & Blogs,1,3
"2021-06",22,People & Blogs,2,5
"2021-06",22,People & Blogs,3,2
"2021-06",22,People & Blogs,4,1
"2021-06",22,People & Blogs,5,1
"2021-06",22,People & Blogs,6,5
"2021-06",22,People & Blogs,7,2
"2021-06",22,People & Blogs,8,1
"2021-06",22,People & Blogs,9,4
"2021-06",22,People & Blogs,10,3
"2021-06",23,Comedy,1,4
"2021-06",23,Comedy,4,2
"2021-06",23,Comedy,5,1
"2021-06",23,Comedy,7,1
"2021-06",23,Comedy,8,1
"2021-06",23,Comedy,9,2
"2021-06",23,Comedy,10,2
"2021-06",24,Entertainment,1,11
"2021-06",24,Entertainment,2,10
"2021-06",24,Entertainment,3,8
"2021-06",24,Entertainment,4,6
"2021-06",24,Entertainment,5,11
"2021-06",24,Entertainment,6,5
"2021-06",24,Entertainment,7,7
"2021-06",24,Entertainment,8,8
"2021-06",24,Entertainment,9,6
"2021-06",24,Entertainment,10,7
"2021-06",26,Howto & Style,1,1
"2021-06",26,Howto & Style,7,2
"2021-06",26,Howto & Style,9,1
"2021-06",26,Howto & Style,10,1
"2021-06",27,Education,5,1
"2021-06",27,Education,6,3
"2021-06",27,Education,7,1
"2021-06",27,Education,8,1
"2021-06",28,Science & Technology,1,1
"2021-06",28,Science & Technology,4,1
"2021-06",28,Science & Technology,5,1
"2021-06",28,Science & Technology,6,2
"2021-06",28,Science & Technology,7,1
"2021-06",28,Science & Technology,9,1
"2021-07",1,Film & Animation,2,2
"2021-07",1,Film & Animation,4,2
"2021-07",1,Film & Animation,6,2
"2021-07",1,Film & Animation,7,1
"2021-07",1,Film & Animation,8,1
"2021-07",1,Film & Animation,10,1
"2021-07",2,Autos & Vehicles,2,1
"2021-07",10,Music,1,11
"2021-07",10,Music,2,12
"2021-07",10,Music,3,12
"2021-07",10,Music,4,5
"2021-07",10,Music,5,5
"2021-07",10,Music,6,9
"2021-07",10,Music,7,6
"2021-07",10,Music,8,7
"2021-07",10,Music,9,7
"2021-07",10,Music,10,6
"2021-07",17,Sports,1,2
"2021-07",17,Sports,2,2
"2021-07",17,Sports,3,3
"2021-07",17,Sports,4,5
"2021-07",17,Sports,5,2
"2021-07",17,Sports,6,2
"2021-07",17,Sports,7,3
"2021-07",17,Sports,8,4
"2021-07",17,Sports,9,2
"2021-07",20,Gaming,1,5
"2021-07",20,Gaming,2,4
"2021-07",20,Gaming,3,4
"2021-07",20,Gaming,4,7
"2021-07",20,Gaming,5,8
"2021-07",20,Gaming,6,8
"2021-07",20,Gaming,7,10
"2021-07",20,Gaming,8,3
"2021-07",20,Gaming,9,7
"2021-07",20,Gaming,10,7
"2021-07",22,People & Blogs,1,3
"2021-07",22,People & Blogs,2,2
"2021-07",22,People & Blogs,3,5
"2021-07",22,People & Blogs,4,2
"2021-07",22,People & Blogs,5,4
"2021-07",22,People & Blogs,6,1
"2021-07",22,People & Blogs,7,2
"2021-07",22,People & Blogs,8,6
"2021-07",22,People & Blogs,9,5
"2021-07",22,People & Blogs,10,6
"2021-07",23,Comedy,1,1
"2021-07",23,Comedy,2,1
"2021-07",23,Comedy,4,1
"2021-07",23,Comedy,5,1
"2021-07",23,Comedy,6,3
"2021-07",23,Comedy,7,2
"2021-07",23,Comedy,8,1
"2021-07",23,Comedy,10,4
"2021-07",24,Entertainment,1,8
"2021-07",24,Entertainment,2,5
"2021-07",24,Entertainment,3,5
"2021-07",24,Entertainment,4,8
"2021-07",24,Entertainment,5,6
"2021-07",24,Entertainment,6,5
"2021-07",24,Entertainment,7,5
"2021-07",24,Entertainment,8,7
"2021-07",24,Entertainment,9,8
"2021-07",24,Entertainment,10,4
"2021-07",25,News & Politics,8,1
"2021-07",26,Howto & Style,2,2
"2021-07",26,Howto & Style,3,1
"2021-07",26,Howto & Style,9,1
"2021-07",26,Howto & Style,10,2
"2021-07",27,Education,5,1
"2021-07",27,Education,6,1
"2021-07",27,Education,8,1
"2021-07",28,Science & Technology,1,1
"2021-07",28,Science & Technology,3,1
"2021-07",28,Science & Technology,4,1
"2021-07",28,Science & Technology,5,4
"2021-07",28,Science & Technology,7,2
"2021-07",28,Science & Technology,9,1
"2021-07",28,Science & Technology,10,1
"2021-08",1,Film & Animation,1,1
"2021-08",1,Film & Animation,5,1
"2021-08",1,Film & Animation,6,1
"2021-08",1,Film & Animation,8,1
"2021-08",1,Film & Animation,10,1
"2021-08",2,Autos & Vehicles,9,1
"2021-08",10,Music,1,8
"2021-08",10,Music,2,9
"2021-08",10,Music,3,5
"2021-08",10,Music,4,5
"2021-08",10,Music,5,9
"2021-08",10,Music,6,9
"2021-08",10,Music,7,8
"2021-08",10,Music,8,5
"2021-08",10,Music,9,7
"2021-08",10,Music,10,5
"2021-08",15,Pets & Animals,4,1
"2021-08",15,Pets & Animals,8,1
"2021-08",15,Pets & Animals,10,1
"2021-08",17,Sports,1,6
"2021-08",17,Sports,2,4
"2021-08",17,Sports,3,1
"2021-08",17,Sports,4,3
"2021-08",17,Sports,5,4
"2021-08",17,Sports,6,3
"2021-08",17,Sports,7,3
"2021-08",17,Sports,8,3
"2021-08",17,Sports,9,1
"2021-08",17,Sports,10,2
"2021-08",20,Gaming,1,5
"2021-08",20,Gaming,2,5
"2021-08",20,Gaming,3,9
"2021-08",20,Gaming,4,8
"2021-08",20,Gaming,5,5
"2021-08",20,Gaming,6,7
"2021-08",20,Gaming,7,9
"2021-08",20,Gaming,8,7
"2021-08",20,Gaming,9,5
"2021-08",20,Gaming,10,3
"2021-08",22,People & Blogs,1,2
"2021-08",22,People & Blogs,2,1
"2021-08",22,People & Blogs,3,2
"2021-08",22,People & Blogs,4,2
"2021-08",22,People & Blogs,5,1
"2021-08",22,People & Blogs,6,3
"2021-08",22,People & Blogs,7,1
"2021-08",22,People & Blogs,8,2
"2021-08",22,People & Blogs,9,1
"2021-08",22,People & Blogs,10,5
"2021-08",23,Comedy,3,1
"2021-08",23,Comedy,5,2
"2021-08",23,Comedy,8,2
"2021-08",23,Comedy,9,1
"2021-08",23,Comedy,10,1
"2021-08",24,Entertainment,1,7
"2021-08",24,Entertainment,2,9
"2021-08",24,Entertainment,3,11
"2021-08",24,Entertainment,4,9
"2021-08",24,Entertainment,5,5
"2021-08",24,Entertainment,6,6
"2021-08",24,Entertainment,7,8
"2021-08",24,Entertainment,8,8
"2021-08",24,Entertainment,9,9
"2021-08",24,Entertainment,10,9
"2021-08",25,News & Politics,1,1
"2021-08",25,News & Politics,2,1
"2021-08",25,News & Politics,5,1
"2021-08",25,News & Politics,7,1
"2021-08",25,News & Politics,8,2
"2021-08",25,News & Politics,9,3
"2021-08",25,News & Politics,10,1
"2021-08",26,Howto & Style,2,1
"2021-08",26,Howto & Style,5,2
"2021-08",26,Howto & Style,9,1
"2021-08",27,Education,1,1
"2021-08",27,Education,2,1
"2021-08",27,Education,3,1
"2021-08",27,Education,4,1
"2021-08",27,Education,5,1
"2021-08",27,Education,6,1
"2021-08",27,Education,7,1
"2021-08",27,Education,9,1
"2021-08",27,Education,10,2
"2021-08",28,Science & Technology,3,1
"2021-08",28,Science & Technology,4,2
"2021-08",28,Science & Technology,6,1
"2021-08",28,Science & Technology,9,1
"2021-08",28,Science & Technology,10,1
"2021-09",1,Film & Animation,2,2
"2021-09",1,Film & Animation,3,1
"2021-09",1,Film & Animation,4,2
"2021-09",1,Film & Animation,5,3
"2021-09",1,Film & Animation,6,3
"2021-09",1,Film & Animation,8,1
"2021-09",1,Film & Animation,9,2
"2021-09",2,Autos & Vehicles,9,1
"2021-09",10,Music,1,13
"2021-09",10,Music,2,6
"2021-09",10,Music,3,12
"2021-09",10,Music,4,4
"2021-09",10,Music,5,5
"2021-09",10,Music,6,7
"2021-09",10,Music,7,8
"2021-09",10,Music,8,5
"2021-09",10,Music,9,4
"2021-09",10,Music,10,4
"2021-09",17,Sports,1,4
"2021-09",17,Sports,4,3
"2021-09",17,Sports,5,1
"2021-09",17,Sports,6,2
"2021-09",17,Sports,7,5
"2021-09",17,Sports,8,7
"2021-09",17,Sports,9,4
"2021-09",17,Sports,10,2
"2021-09",19,Travel & Events,4,2
"2021-09",20,Gaming,1,3
"2021-09",20,Gaming,2,7
"2021-09",20,Gaming,3,5
"2021-09",20,Gaming,4,8
"2021-09",20,Gaming,5,8
"2021-09",20,Gaming,6,4
"2021-09",20,Gaming,7,5
"2021-09",20,Gaming,8,5
"2021-09",20,Gaming,9,7
"2021-09",20,Gaming,10,6
"2021-09",22,People & Blogs,1,1
"2021-09",22,People & Blogs,2,3
"2021-09",22,People & Blogs,3,1
"2021-09",22,People & Blogs,4,1
"2021-09",22,People & Blogs,5,1
"2021-09",22,People & Blogs,6,4
"2021-09",22,People & Blogs,7,3
"2021-09",22,People & Blogs,8,3
"2021-09",22,People & Blogs,9,1
"2021-09",22,People & Blogs,10,5
"2021-09",23,Comedy,3,1
"2021-09",23,Comedy,6,4
"2021-09",23,Comedy,8,2
"2021-09",23,Comedy,9,3
"2021-09",23,Comedy,10,1
"2021-09",24,Entertainment,1,7
"2021-09",24,Entertainment,2,7
"2021-09",24,Entertainment,3,7
"2021-09",24,Entertainment,4,8
"2021-09",24,Entertainment,5,8
"2021-09",24,Entertainment,6,5
"2021-09",24,Entertainment,7,3
"2021-09",24,Entertainment,8,5
"2021-09",24,Entertainment,9,5
"2021-09",24,Entertainment,10,7
"2021-09",25,News & Politics,4,1
"2021-09",25,News & Politics,7,1
"2021-09",25,News & Politics,8,1
"2021-09",26,Howto & Style,3,1
"2021-09",26,Howto & Style,5,1
"2021-09",26,Howto & Style,7,1
"2021-09",26,Howto & Style,8,1
"2021-09",26,Howto & Style,9,2
"2021-09",27,Education,2,1
"2021-09",27,Education,5,1
"2021-09",27,Education,7,1
"2021-09",27,Education,10,2
"2021-09",28,Science & Technology,1,2
"2021-09",28,Science & Technology,2,4
"2021-09",28,Science & Technology,3,1
"2021-09",28,Science & Technology,4,1
"2021-09",28,Science & Technology,5,2
"2021-09",28,Science & Technology,7,3
"2021-09",28,Science & Technology,9,1
"2021-09",28,Science & Technology,10,1
"2021-09",29,Nonprofits & Activism,3,1
"2021-09",29,Nonprofits & Activism,6,1
"2021-09",29,Nonprofits & Activism,10,2
"2021-10",1,Film & Animation,1,2
"2021-10",1,Film & Animation,2,2
"2021-10",1,Film & Animation,3,1
"2021-10",1,Film & Animation,4,1
"2021-10",1,Film & Animation,7,2
"2021-10",1,Film & Animation,8,2
"2021-10",1,Film & Animation,10,1
"2021-10",2,Autos & Vehicles,8,1
"2021-10",10,Music,1,13
"2021-10",10,Music,2,7
"2021-10",10,Music,3,5
"2021-10",10,Music,4,5
"2021-10",10,Music,5,6
"2021-10",10,Music,6,5
"2021-10",10,Music,7,6
"2021-10",10,Music,8,2
"2021-10",10,Music,9,7
"2021-10",10,Music,10,4
"2021-10",15,Pets & Animals,4,1
"2021-10",15,Pets & Animals,10,1
"2021-10",17,Sports,1,4
"2021-10",17,Sports,2,6
"2021-10",17,Sports,3,2
"2021-10",17,Sports,4,2
"2021-10",17,Sports,5,3
"2021-10",17,Sports,6,2
"2021-10",17,Sports,7,3
"2021-10",17,Sports,8,2
"2021-10",17,Sports,9,5
"2021-10",17,Sports,10,4
"2021-10",19,Travel & Events,7,1
"2021-10",20,Gaming,1,3
"2021-10",20,Gaming,2,4
"2021-10",20,Gaming,3,5
"2021-10",20,Gaming,4,5
"2021-10",20,Gaming,5,10
"2021-10",20,Gaming,6,11
"2021-10",20,Gaming,7,4
"2021-10",20,Gaming,8,10
"2021-10",20,Gaming,9,5
"2021-10",20,Gaming,10,10
"2021-10",22,People & Blogs,2,3
"2021-10",22,People & Blogs,3,1
"2021-10",22,People & Blogs,4,1
"2021-10",22,People & Blogs,5,2
"2021-10",22,People & Blogs,6,3
"2021-10",22,People & Blogs,7,2
"2021-10",22,People & Blogs,8,2
"2021-10",22,People & Blogs,9,2
"2021-10",23,Comedy,1,3
"2021-10",23,Comedy,3,5
"2021-10",23,Comedy,5,1
"2021-10",23,Comedy,7,2
"2021-10",23,Comedy,8,4
"2021-10",23,Comedy,9,2
"2021-10",23,Comedy,10,1
"2021-10",24,Entertainment,1,6
"2021-10",24,Entertainment,2,8
"2021-10",24,Entertainment,3,10
"2021-10",24,Entertainment,4,12
"2021-10",24,Entertainment,5,4
"2021-10",24,Entertainment,6,7
"2021-10",24,Entertainment,7,8
"2021-10",24,Entertainment,8,4
"2021-10",24,Entertainment,9,7
"2021-10",24,Entertainment,10,5
"2021-10",25,News & Politics,4,1
"2021-10",25,News & Politics,9,1
"2021-10",25,News & Politics,10,1
"2021-10",26,Howto & Style,6,1
"2021-10",26,Howto & Style,7,1
"2021-10",26,Howto & Style,8,1
"2021-10",26,Howto & Style,9,1
"2021-10",27,Education,2,1
"2021-10",27,Education,3,2
"2021-10",27,Education,4,1
"2021-10",27,Education,5,2
"2021-10",27,Education,6,1
"2021-10",27,Education,7,1
"2021-10",27,Education,8,2
"2021-10",27,Education,10,1
"2021-10",28,Science & Technology,4,2
"2021-10",28,Science & Technology,5,3
"2021-10",28,Science & Technology,6,1
"2021-10",28,Science & Technology,7,1
"2021-10",28,Science & Technology,8,1
"2021-10",28,Science & Technology,9,1
"2021-10",28,Science & Technology,10,3
"2021-11",1,Film & Animation,1,2
"2021-11",1,Film & Animation,2,4
"2021-11",1,Film & Animation,3,2
"2021-11",1,Film & Animation,4,1
"2021-11",1,Film & Animation,6,3
"2021-11",1,Film & Animation,8,1
"2021-11",1,Film & Animation,9,2
"2021-11",10,Music,1,13
"2021-11",10,Music,2,6
"2021-11",10,Music,3,3
"2021-11",10,Music,4,7
"2021-11",10,Music,5,2
"2021-11",10,Music,6,4
"2021-11",10,Music,7,11
"2021-11",10,Music,8,1
"2021-11",10,Music,10,3
"2021-11",15,Pets & Animals,4,1
"2021-11",15,Pets & Animals,10,1
"2021-11",17,Sports,1,1
"2021-11",17,Sports,2,1
"2021-11",17,Sports,3,1
"2021-11",17,Sports,4,2
"2021-11",17,Sports,5,4
"2021-11",17,Sports,6,3
"2021-11",17,Sports,7,2
"2021-11",17,Sports,8,3
"2021-11",17,Sports,9,3
"2021-11",17,Sports,10,6
"2021-11",20,Gaming,1,2
"2021-11",20,Gaming,2,6
"2021-11",20,Gaming,3,3
"2021-11",20,Gaming,4,1
"2021-11",20,Gaming,5,5
"2021-11",20,Gaming,6,5
"2021-11",20,Gaming,7,2
"2021-11",20,Gaming,8,12
"2021-11",20,Gaming,9,9
"2021-11",20,Gaming,10,2
"2021-11",22,People & Blogs,1,1
"2021-11",22,People & Blogs,3,3
"2021-11",22,People & Blogs,4,3
"2021-11",22,People & Blogs,5,4
"2021-11",22,People & Blogs,6,2
"2021-11",22,People & Blogs,7,3
"2021-11",22,People & Blogs,8,6
"2021-11",22,People & Blogs,9,2
"2021-11",22,People & Blogs,10,8
"2021-11",23,Comedy,1,3
"2021-11",23,Comedy,2,3
"2021-11",23,Comedy,3,7
"2021-11",23,Comedy,4,4
"2021-11",23,Comedy,5,4
"2021-11",23,Comedy,6,2
"2021-11",23,Comedy,7,2
"2021-11",23,Comedy,9,3
"2021-11",23,Comedy,10,1
"2021-11",24,Entertainment,1,7
"2021-11",24,Entertainment,2,9
"2021-11",24,Entertainment,3,9
"2021-11",24,Entertainment,4,6
"2021-11",24,Entertainment,5,10
"2021-11",24,Entertainment,6,8
"2021-11",24,Entertainment,7,8
"2021-11",24,Entertainment,8,7
"2021-11",24,Entertainment,9,8
"2021-11",24,Entertainment,10,7
"2021-11",25,News & Politics,4,1
"2021-11",25,News & Politics,9,1
"2021-11",25,News & Politics,10,1
"2021-11",26,Howto & Style,1,1
"2021-11",26,Howto & Style,6,1
"2021-11",26,Howto & Style,9,1
"2021-11",27,Education,3,1
"2021-11",27,Education,4,2
"2021-11",27,Education,5,1
"2021-11",27,Education,6,1
"2021-11",27,Education,7,2
"2021-11",27,Education,9,1
"2021-11",27,Education,10,1
"2021-11",28,Science & Technology,2,1
"2021-11",28,Science & Technology,3,1
"2021-11",28,Science & Technology,4,2
"2021-11",28,Science & Technology,6,1
"2021-12",1,Film & Animation,1,3
"2021-12",1,Film & Animation,2,2
"2021-12",1,Film & Animation,3,3
"2021-12",1,Film & Animation,4,4
"2021-12",1,Film & Animation,5,2
"2021-12",1,Film & Animation,6,1
"2021-12",1,Film & Animation,7,4
"2021-12",1,Film & Animation,10,3
"2021-12",2,Autos & Vehicles,10,1
"2021-12",10,Music,1,9
"2021-12",10,Music,2,3
"2021-12",10,Music,3,2
"2021-12",10,Music,4,5
"2021-12",10,Music,5,3
"2021-12",10,Music,6,7
"2021-12",10,Music,7,5
"2021-12",10,Music,8,2
"2021-12",10,Music,9,4
"2021-12",10,Music,10,6
"2021-12",17,Sports,1,1
"2021-12",17,Sports,2,1
"2021-12",17,Sports,4,5
"2021-12",17,Sports,5,2
"2021-12",17,Sports,7,2
"2021-12",17,Sports,8,4
"2021-12",17,Sports,10,3
"2021-12",19,Travel & Events,3,3
"2021-12",19,Travel & Events,5,1
"2021-12",19,Travel & Events,8,1
"2021-12",20,Gaming,1,3
"2021-12",20,Gaming,2,6
"2021-12",20,Gaming,3,5
"2021-12",20,Gaming,4,2
"2021-12",20,Gaming,5,4
"2021-12",20,Gaming,6,9
"2021-12",20,Gaming,7,4
"2021-12",20,Gaming,8,5
"2021-12",20,Gaming,9,6
"2021-12",20,Gaming,10,4
"2021-12",22,People & Blogs,2,1
"2021-12",22,People & Blogs,3,3
"2021-12",22,People & Blogs,4,2
"2021-12",22,People & Blogs,5,5
"2021-12",22,People & Blogs,6,2
"2021-12",22,People & Blogs,7,1
"2021-12",22,People & Blogs,8,3
"2021-12",23,Comedy,1,4
"2021-12",23,Comedy,2,3
"2021-12",23,Comedy,3,2
"2021-12",23,Comedy,4,3
"2021-12",23,Comedy,5,2
"2021-12",23,Comedy,6,6
"2021-12",23,Comedy,7,1
"2021-12",23,Comedy,8,3
"2021-12",23,Comedy,9,5
"2021-12",23,Comedy,10,2
"2021-12",24,Entertainment,1,10
"2021-12",24,Entertainment,2,13
"2021-12",24,Entertainment,3,5
"2021-12",24,Entertainment,4,7
"2021-12",24,Entertainment,5,9
"2021-12",24,Entertainment,6,3
"2021-12",24,Entertainment,7,8
"2021-12",24,Entertainment,8,10
"2021-12",24,Entertainment,9,11
"2021-12",24,Entertainment,10,7
"2021-12",25,News & Politics,4,1
"2021-12",25,News & Politics,9,1
"2021-12",26,Howto & Style,3,1
"2021-12",26,Howto & Style,5,1
"2021-12",26,Howto & Style,7,2
"2021-12",26,Howto & Style,8,1
"2021-12",26,Howto & Style,10,1
"2021-12",27,Education,3,7
"2021-12",27,Education,4,2
"2021-12",27,Education,5,1
"2021-12",27,Education,6,1
"2021-12",27,Education,7,2
"2021-12",27,Education,8,1
"2021-12",27,Education,9,3
"2021-12",27,Education,10,2
"2021-12",28,Science & Technology,1,1
"2021-12",28,Science & Technology,2,2
"2021-12",28,Science & Technology,5,1
"2021-12",28,Science & Technology,6,2
"2021-12",28,Science & Technology,7,2
"2021-12",28,Science & Technology,8,1
"2021-12",28,Science & Technology,9,1
"2021-12",28,Science & Technology,10,2
"2022-01",1,Film & Animation,1,2
"2022-01",1,Film & Animation,3,1
"2022-01",1,Film & Animation,5,2
"2022-01",1,Film & Animation,6,1
"2022-01",1,Film & Animation,7,2
"2022-01",1,Film & Animation,8,1
"2022-01",1,Film & Animation,9,2
"2022-01",10,Music,1,5
"2022-01",10,Music,2,7
"2022-01",10,Music,3,9
"2022-01",10,Music,4,6
"2022-01",10,Music,5,6
"2022-01",10,Music,6,2
"2022-01",10,Music,7,5
"2022-01",10,Music,8,7
"2022-01",10,Music,9,5
"2022-01",10,Music,10,3
"2022-01",15,Pets & Animals,8,1
"2022-01",17,Sports,1,2
"2022-01",17,Sports,2,2
"2022-01",17,Sports,3,4
"2022-01",17,Sports,5,2
"2022-01",17,Sports,6,3
"2022-01",17,Sports,7,3
"2022-01",17,Sports,9,4
"2022-01",17,Sports,10,4
"2022-01",20,Gaming,1,6
"2022-01",20,Gaming,2,4
"2022-01",20,Gaming,3,7
"2022-01",20,Gaming,4,4
"2022-01",20,Gaming,5,7
"2022-01",20,Gaming,6,1
"2022-01",20,Gaming,7,9
"2022-01",20,Gaming,8,6
"2022-01",20,Gaming,9,5
"2022-01",20,Gaming,10,5
"2022-01",22,People & Blogs,1,3
"2022-01",22,People & Blogs,2,3
"2022-01",22,People & Blogs,3,1
"2022-01",22,People & Blogs,4,6
"2022-01",22,People & Blogs,5,6
"2022-01",22,People & Blogs,6,3
"2022-01",22,People & Blogs,8,5
"2022-01",22,People & Blogs,9,2
"2022-01",22,People & Blogs,10,3
"2022-01",23,Comedy,2,1
"2022-01",23,Comedy,3,1
"2022-01",23,Comedy,4,2
"2022-01",23,Comedy,6,6
"2022-01",23,Comedy,7,2
"2022-01",23,Comedy,8,4
"2022-01",23,Comedy,9,1
"2022-01",23,Comedy,10,3
"2022-01",24,Entertainment,1,11
"2022-01",24,Entertainment,2,11
"2022-01",24,Entertainment,3,5
"2022-01",24,Entertainment,4,10
"2022-01",24,Entertainment,5,7
"2022-01",24,Entertainment,6,10
"2022-01",24,Entertainment,7,6
"2022-01",24,Entertainment,8,5
"2022-01",24,Entertainment,9,6
"2022-01",24,Entertainment,10,7
"2022-01",25,News & Politics,9,1
"2022-01",26,Howto & Style,1,1
"2022-01",26,Howto & Style,2,1
"2022-01",26,Howto & Style,3,1
"2022-01",26,Howto & Style,4,1
"2022-01",26,Howto & Style,5,1
"2022-01",26,Howto & Style,6,2
"2022-01",26,Howto & Style,10,2
"2022-01",27,Education,1,1
"2022-01",27,Education,2,2
"2022-01",27,Education,3,1
"2022-01",27,Education,4,2
"2022-01",27,Education,6,2
"2022-01",27,Education,7,2
"2022-01",27,Education,8,1
"2022-01",27,Education,9,3
"2022-01",27,Education,10,2
"2022-01",28,Science & Technology,3,1
"2022-01",28,Science & Technology,6,1
"2022-01",28,Science & Technology,7,2
"2022-01",28,Science & Technology,8,1
"2022-01",28,Science & Technology,9,2
"2022-01",28,Science & Technology,10,2
"2022-02",1,Film & Animation,1,1
"2022-02",1,Film & Animation,2,3
"2022-02",1,Film & Animation,4,1
"2022-02",1,Film & Animation,6,3
"2022-02",1,Film & Animation,7,2
"2022-02",1,Film & Animation,8,2
"2022-02",1,Film & Animation,9,1
"2022-02",1,Film & Animation,10,1
"2022-02",2,Autos & Vehicles,3,1
"2022-02",2,Autos & Vehicles,8,1
"2022-02",2,Autos & Vehicles,10,1
"2022-02",10,Music,1,5
"2022-02",10,Music,2,3
"2022-02",10,Music,3,6
"2022-02",10,Music,4,6
"2022-02",10,Music,5,6
"2022-02",10,Music,6,5
"2022-02",10,Music,7,7
"2022-02",10,Music,8,4
"2022-02",10,Music,9,2
"2022-02",10,Music,10,6
"2022-02",17,Sports,1,2
"2022-02",17,Sports,2,2
"2022-02",17,Sports,3,3
"2022-02",17,Sports,4,4
"2022-02",17,Sports,5,4
"2022-02",17,Sports,6,1
"2022-02",17,Sports,7,2
"2022-02",17,Sports,8,4
"2022-02",17,Sports,9,2
"2022-02",17,Sports,10,5
"2022-02",19,Travel & Events,5,1
"2022-02",19,Travel & Events,7,1
"2022-02",20,Gaming,1,5
"2022-02",20,Gaming,2,2
"2022-02",20,Gaming,3,4
"2022-02",20,Gaming,4,5
"2022-02",20,Gaming,5,4
"2022-02",20,Gaming,6,4
"2022-02",20,Gaming,7,7
"2022-02",20,Gaming,8,2
"2022-02",20,Gaming,9,7
"2022-02",20,Gaming,10,5
"2022-02",22,People & Blogs,1,2
"2022-02",22,People & Blogs,2,4
"2022-02",22,People & Blogs,3,1
"2022-02",22,People & Blogs,4,2
